655.368 857.555 181.161 1
667.341 879.009 653.305 1
885.014 186.265 157.139 1
828.957 675.654 904.17 0
394.521 706.067 868.924 0
738.959 932.485 233.119 0
551.443 933.42 494.407 1
939.129 799.646 814.139 1
657.201 995.3 935.852 1
874.309 589.157 637.771 1
775.421 794.91 262.785 0
470.564 166.955 795.49 1
873.021 664.414 412.483 0
596.899 645.601 538.557 1
579.022 32.9634 700.91 1
832.609 515.049 112.648 0
510.349 48.4997 814.351 0
637.656 452.122 143.982 1
247.033 406.767 17.4566 1
573.721 812.947 582.682 1
477.361 995.165 58.7232 0
640.766 597.28 222.602 0
630.243 923.513 737.939 0
438.562 850.586 952.662 1
899.086 767.014 333.569 0
219.136 477.551 949.82 1
884.318 967.277 183.765 0
780.224 766.448 904.782 1
761.612 963.505 331.846 0
560.785 554.448 622.167 1
477.961 360.105 653.88 1
210.692 606.542 865.434 0
373.556 199.003 646.52 0
676.554 596.341 58.8605 0
563.617 242.626 18.9108 1
9.07344 923.692 601.427 0
887.197 933.273 173.065 1
487.721 795.231 639.009 1
155.336 292.889 882.204 0
899.431 747.638 475.806 0
946.64 122.326 865.679 1
718.666 924.54 184.066 0
167.165 202.977 626.125 0
126.669 227.552 946.925 1
160.824 119.989 461.848 0
915.221 100.857 614.227 1
393.746 496.431 436.585 1
244.069 912.391 566.164 1
34.7164 431.844 813.904 1
356.383 997.97 35.6664 1
200.947 661.792 699.787 0
889.343 646.712 341.482 0
766.701 803.33 698.713 0
904.187 312.94 752.479 1
809.371 189.064 591.111 0
101.454 157.275 244.149 0
589.119 58.0523 889.553 0
56.0222 925.22 469.05 1
587.011 168.837 584.585 1
815.549 926.068 526.523 0
729.398 225.236 264.172 0
538.175 16.6506 931.518 1
205.714 522.629 400.985 1
679.904 645.134 443.339 1
703.186 332.892 214.524 0
258.112 683.574 16.1775 1
852.411 600.763 321.478 1
526.83 848 250.21 1
73.2357 514.382 889.813 1
531.033 821.331 958.957 1
343.959 359.942 43.9153 1
5.0762 487.254 292.886 1
820.146 507.41 467.471 1
190.984 483.648 923.381 0
84.411 244.858 711.355 0
92.8584 961.565 867.469 1
475.947 757.282 777.505 0
578.613 736.462 743.727 1
96.4041 787.642 946.435 0
274.897 239.321 809.743 0
746.73 277.214 173.301 1
760.862 96.6814 981.109 0
341.54 692.463 456.514 1
654.029 323.983 600.492 1
81.265 377.997 136.956 1
114.459 880.683 582.45 0
668.326 528.885 312.343 1
768.206 122.086 38.2648 0
399.3 211.565 452.65 0
308.247 433.758 5.43489 0
126.222 461.949 84.1846 0
785.932 684.677 910.227 1
62.6739 47.1826 527.075 0
927.866 109.525 387.996 0
638.409 700.34 539.413 0
822.426 577.678 921.551 0
789.244 374.201 381.888 0
807.959 387.323 747.277 1
849.272 831.462 714.432 1
516.139 624.658 502.401 0
671.841 29.4762 755.945 0
139.001 143.942 195.898 1
844.281 735.311 184.025 0
312.99 105.576 888.433 1
479.777 270.321 199.724 0
657.643 947.001 221.918 1
778.463 936.349 142.119 1
561.007 644.52 873.414 0
673.996 629.359 832.555 1
773.301 28.4525 590.407 0
763.764 774.432 284.289 0
880.009 172.722 178.987 0
443.043 378.71 647.522 0
325.711 869.44 607.6 1
805.789 749.719 398.775 1
394.239 272.189 599.644 0
901.549 432.199 881.232 1
460.652 471.639 292.432 0
246.071 576.721 301.169 1
749.443 480.156 485.866 0
858.866 133.388 293.171 0
2.82779 900.772 288.752 1
650.491 687.527 175.413 0
959.716 775.058 112.964 1
207.257 994.196 536.115 0
465.835 828.546 892.324 0
405.267 193.493 837.986 0
673.648 323.852 347.196 0
457.24 640.368 717.092 1
541.14 5.84319 268.684 0
693.37 444.097 236.36 1
219.155 349.324 514.352 1
343.52 50.4663 94.3199 0
879.013 986.644 521.261 1
180.136 359.247 438.99 0
683.098 786.187 386.299 0
426.555 103.39 600.405 1
109.233 869.09 159.324 0
313.187 395.684 455.69 0
745.008 970.042 958.753 0
20.5084 53.0733 897.883 1
39.717 419.144 183.801 0
778.391 622.791 73.6379 0
408.978 459.937 601.827 1
563.327 202.232 803.227 1
71.322 962.551 475.164 1
358.235 930.854 916.851 1
900.896 875.604 191.772 0
928.678 89.655 820.926 1
508.799 4.72651 188.248 0
627.518 261.886 748.678 0
721.822 350.505 872.028 1
552.738 675.255 957.709 0
637.806 432.873 8.56861 0
363.727 925.42 99.2851 1
801.024 291.057 186.029 0
380.712 6.95418 698.096 1
11.6807 886.344 176.7 1
148.23 925.379 675.694 0
275.884 547.723 155.202 1
222.978 112.911 452.681 0
545.784 461.25 856.826 1
386.669 956.111 174.136 0
247.168 360.164 917.395 0
367.118 615.491 517.391 1
501.835 694.091 17.9977 1
619.47 693.692 520.118 1
241.415 675.32 723.975 0
788.231 176.656 325.177 1
637.906 182.003 243.528 1
138.114 417.663 212.269 1
777.828 129.663 13.1615 0
745.154 530.552 523.745 1
224.643 541.743 897.055 1
235.435 417.174 739.467 0
92.4937 463.442 941.243 0
640.098 266.42 214.741 0
448.423 458.269 302.58 1
875.932 514.849 971.818 1
644.512 984.98 798.706 0
515.532 322.451 636.656 0
864.194 533.712 584.288 1
950.885 323.755 576.479 1
787.197 517.722 924.104 0
784.142 138.845 705.3 0
597.114 7.88008 819.102 1
522.729 790.92 126.805 0
775.899 925.511 556.908 0
247.962 193.564 31.6064 0
727.276 615.894 211.786 0
939.649 788.265 721.54 1
305.987 645.644 154.141 0
784.489 859.441 322.695 0
867.321 141.796 854.648 0
932.716 981.453 557.291 0
906.964 114.199 0.0468777 1
307.763 31.6532 267.083 1
647.548 478.869 713.2 1
267.134 434.74 314.043 0
80.384 468.185 663.252 0
327.626 985.946 246.476 0
127.743 101.124 584.998 0
82.577 142.289 769.074 0
256.489 769.121 144.468 1
800.775 411.551 599.291 1
890.42 312.491 35.5193 1
747.231 349.562 730.677 1
817.747 393.928 692.488 1
379.874 938.963 340.321 1
40.0871 925.318 568.076 0
67.6078 337.15 112.205 1
106.272 256.673 888.348 1
668.224 487.639 355.369 0
800.129 390.888 716.199 0
740.45 446.876 374.975 1
840.804 67.4623 703.571 1
6.4256 43.8913 728.296 1
969.21 296.372 169.177 1
633.522 281.382 360.914 1
538.055 249.262 646.84 0
736.901 2.20922 764.925 1
393.097 481.124 84.3902 0
928 459.365 691.745 0
526.827 395.316 989.483 0
439.207 717.778 579.765 1
14.1502 748.942 445.235 0
30.324 806.149 387.466 1
55.4106 34.3068 774.659 0
36.516 539.584 329.342 1
20.7081 413.732 563.161 1
873.097 254.906 717.512 1
650.222 706.995 933.176 1
424.774 512.941 497.847 1
261.883 943.081 86.5962 0
749.23 474.063 860.587 0
508.369 635.246 596.952 1
174.83 926.294 974.499 1
340.026 537.66 144.246 1
792.566 861.759 613.046 1
568.754 546.222 532.218 0
59.1633 30.0651 432.452 1
973.147 519.048 613.254 1
993.11 473.841 527.017 0
109.087 123.969 46.3652 0
50.2633 20.8639 479.455 0
558.524 623.701 603.411 0
485.46 216.457 793.879 1
762.679 326.097 47.7418 1
356.162 480.193 142.889 1
999.241 756.143 51.6852 1
229.984 578.702 493.831 1
702.672 540.197 622.988 1
561.06 102.443 143.224 1
726.144 746.635 470.674 1
963.092 264.553 265.818 1
590.649 313.56 547.613 1
793.753 690.502 276.12 0
446.645 327.805 785.346 1
906.508 279.178 15.6992 1
819.374 638.687 362.115 1
741.13 505.339 500.019 0
251.974 970.693 678.878 1
235.245 944.697 940.837 0
258.257 488.45 772.706 0
178.952 48.8258 845.005 1
376.631 630.351 302.225 1
909.529 317.924 892.318 1
956.611 254.432 109.337 0
759.771 609.356 165.015 0
580.048 843.894 226.811 0
788.59 167.648 641.188 1
656.098 413.894 98.8576 1
462.72 943.863 460.646 1
574.214 762.871 122.489 1
80.7953 14.8069 212.645 0
269.239 321.982 735.147 0
931.338 900.163 40.7559 1
744.056 267.567 326.68 1
435.216 967.868 579.494 0
381.762 678.351 926.364 1
622.214 387.011 683.833 0
149.882 806.322 680.17 0
821.129 892.815 268.084 1
214.797 3.23105 119.379 0
903.394 160.135 657.522 1
427.702 984.202 180.096 1
952.07 759.59 954.232 1
437.942 880.596 178.314 1
267.607 862.147 256.583 0
668.469 936.754 648.167 0
829.569 916.25 579.965 1
919.481 699.344 190.501 0
859.479 848.023 470.325 0
832.225 650.421 150.099 0
410.011 104.331 118.126 1
984.927 296.44 908.109 0
158.587 164.692 670.024 0
101.446 318.191 316.653 1
234.441 896.618 975.38 1
595.963 165.882 976.798 1
13.9049 447.123 742.623 1
97.5437 892.721 630.424 0
997.052 748.551 355.508 1
44.991 263.617 234.514 0
428.309 904.539 30.6337 0
222.729 347.287 460.768 1
243.905 436.149 611.093 0
602.03 587.891 295.309 1
35.0138 37.932 462.065 1
930.653 92.4893 640.113 0
841.04 995.62 909.686 0
259.237 144.2 89.609 1
48.7385 120.243 217.3 1
467.529 678.068 728.638 1
114.216 339.732 551.302 0
927.623 846.611 332.182 0
884.543 794.247 95.1945 1
886.736 735.307 742.903 1
730.928 652.588 613.807 0
796.788 703.416 677.71 0
823.659 895.01 116.995 0
573.077 845.633 2.62258 1
185.365 553.925 403.541 0
400.536 735.723 75.6249 0
529.97 170.819 100.276 0
906.126 843.179 144.482 1
495.767 758.29 627.219 0
461.706 304.929 138.082 0
199.938 255.076 576.553 1
100.709 579.176 460.309 1
133.1 863.85 399.062 1
599.573 474.687 818.716 1
645.506 918.992 546.248 1
762.171 690.731 188.687 0
449.02 815.905 550.494 0
120.834 688.576 196.091 1
943.652 772.644 93.7877 1
351.819 554.097 330.436 0
417.947 729.499 18.5558 1
204.186 837.272 147.062 1
756.264 693.311 401.325 0
384.041 590.012 776.374 1
405.917 326.868 743.788 1
15.4439 939.879 847.523 0
712.522 941.311 3.45808 0
495.408 333.894 549.261 0
63.3928 567.817 930.875 1
405.089 77.9371 117.271 0
771.248 518.596 679.788 1
108.608 456.162 988.351 1
783.03 732.138 41.276 0
672.017 888.799 757.571 1
830.11 761.029 448.881 0
94.923 998.142 238.873 1
565.959 169.748 425.894 1
247.685 543.165 132.4 1
61.7606 812.189 174.222 1
268.351 162.572 684.893 0
894.711 726.169 849.856 1
614.968 607.427 951.267 1
368.455 400.148 770.597 0
398.29 9.47013 621.694 1
179.218 47.5882 935.296 1
590.753 67.696 445.836 0
879.885 620.058 822.882 1
782.631 507.775 199.617 1
233.944 49.4732 244.069 0
656.9 195.336 293.991 0
595.484 64.5876 488.733 1
74.0577 110.427 958.022 1
158.015 893.318 680.18 0
961.014 126.016 401.282 1
746.075 224.164 989.134 0
731.938 188.752 206.047 0
238.225 450.117 814.794 0
645.453 108.785 920.48 1
173.373 409.213 234.711 1
519.64 192.734 500.707 0
86.0517 180.886 426.423 0
306.902 827.705 887.965 0
51.8689 877.099 581.682 1
65.8506 787.729 749.69 1
237.846 564.484 199.2 0
673.269 119.679 124.236 1
528.892 358.948 94.0727 0
551.681 594.779 726.187 0
775.665 152.61 684.799 0
980.315 572.763 135.545 0
449.862 717.227 815.991 0
504.956 565.681 819.788 0
130.165 18.9879 626.101 0
138.667 750.337 650.077 1
109.285 744.149 716.091 0
338.929 442.278 298.698 1
594.888 983.497 197.162 1
556.26 332.706 607.387 1
49.9329 423.378 521.834 1
989.059 341.622 297.691 1
360.61 923.792 922.658 1
674.129 572.735 166.837 0
316.884 882.928 444.379 1
325.206 743.078 770.407 1
726.575 967.568 495.297 1
300.275 102.683 288.957 0
526.061 810.791 905.096 1
152.413 202.787 634.344 1
126.579 557.002 12.3013 0
129.737 179.138 584.121 0
62.0666 28.5004 102.434 1
771.578 872.841 307.366 0
840.409 802.663 780.987 1
905.346 69.9438 490.891 1
880.735 395.988 946.527 1
598.775 580.872 546.172 0
137.874 558.473 526.062 1
737.611 110.183 714.233 0
138.684 816.667 186.951 0
689.509 494.317 408.414 1
296.98 189.401 670.602 0
259.345 161.494 633.734 0
557.481 580.261 173.228 1
161.133 719.4 881.611 1
277.873 407.673 566.618 0
517.856 280.851 815.162 1
97.5185 2.11305 566.801 1
496.43 975.215 316.945 0
164.617 987.547 995.737 0
149.041 629.471 564.042 1
209.732 737.27 862.779 1
456.67 744.39 669.871 0
152.062 236.49 750.027 0
517.341 565.189 326.458 1
567.302 893.259 401.886 1
868.474 718.831 857.143 1
706.378 852.88 457.052 1
482.35 21.094 561.941 1
758.364 424.72 62.9468 1
169.109 732.818 949.576 0
969.308 699.603 991.09 1
264.793 317.548 101.507 0
210.806 503.394 895.828 0
222.225 752.971 112.371 0
605.85 569.424 784.022 1
590.518 345.963 780.283 0
770.682 843.23 563.915 0
576.048 513.491 260.963 1
213.094 252.053 32.0041 1
569.6 133.512 309.982 0
636.905 205.809 859.687 1
958.78 972.059 787.733 0
541.482 571.755 652.831 1
917.717 433.114 480.881 1
276.344 44.7959 628.191 1
558.287 889.154 397.747 0
141.207 429.751 249.267 1
563.263 559.249 491.214 1
765.058 350.901 59.2977 0
322.96 847.031 288.468 0
418.785 941.299 996.442 0
374.413 477.323 24.9018 1
522.119 653.093 503.148 1
542.247 900.895 851.786 0
330.647 101.054 394.26 1
660.302 885.474 94.0773 0
236.375 153.375 149.199 0
0.405591 437.667 423.777 1
378.966 420.218 755.693 1
897.541 780.595 404.136 0
433.687 907.284 500.065 0
808.179 351.851 659.387 1
452.905 53.6473 32.7351 0
939.121 126.812 538.568 0
280.188 687.766 734.831 1
125.433 158.607 699.784 0
578.825 455.477 257.778 0
236.071 661.914 896.026 1
569.198 396.091 645.693 1
747.942 305.08 516.203 1
358.727 548.938 314.054 0
675.75 852.622 473.345 1
540.389 208.175 236.531 0
366.783 936.315 170.221 0
391.792 427.999 421.975 1
89.9137 318 297.622 1
714.091 943.315 36.4889 1
248.395 552.692 662.88 1
101.63 976.935 904.971 0
829.557 378.316 733.318 0
586.491 969.849 35.7674 1
906.164 205.989 898.882 0
633.988 320.857 925.819 0
638.857 223.441 383.013 1
166.755 419.502 814.982 1
972.194 477.862 22.2729 1
454.797 927.244 851.204 0
305.56 584.522 654.299 0
554.371 690.067 845.325 1
896.055 744.207 758.491 0
65.0635 684.31 253.945 1
907.75 636.959 56.869 0
56.4608 871.851 489.656 1
349.713 511.929 102.479 1
439.173 953.683 88.8636 0
538.205 743.163 636.783 0
433.23 482.107 553.111 0
226.314 311.602 859.329 1
995.912 113.274 995.298 1
750.232 52.1674 978.167 0
924.018 467.823 835.348 1
979.752 937.826 78.2409 1
891.509 167.104 163.657 1
910.267 800.44 522.29 0
282.547 75.4011 672.782 1
387.003 532.111 800.239 0
645.385 795.537 286.577 1
847.705 264.745 202.31 1
732.568 37.6578 45.4541 0
975.484 123.695 131.244 0
290.799 294.901 296.707 1
95.3408 818.996 544.564 1
894.397 217.346 886.749 1
749.457 686.988 664.316 0
482.525 950.893 790.458 0
215.638 992.768 101.953 0
30.4262 147.407 660.526 0
271.102 791.77 872.903 1
86.6714 169.61 762.968 1
988.606 307.532 559.9 1
524.878 446.649 164.405 1
133.637 828.721 669.177 0
779.615 459.635 946.393 0
452.404 48.346 943.459 1
195.753 603.984 488.74 1
395.754 361.644 28.757 1
531.254 791.725 664.438 1
99.2575 224.338 402.864 1
670.987 567.269 898.471 0
395.99 567.648 420.787 0
27.2838 367.18 170.857 1
415.526 114.316 962.518 1
718.3 451.258 78.1347 1
812.902 106.892 596.48 0
898.617 260.918 864.016 1
485.257 266.88 622.011 0
834.149 520.482 960.868 0
88.1301 381.656 405.744 1
748.836 576.601 595.102 1
690.917 557.619 775.641 1
8.87705 853.776 523.271 0
960.668 119.752 165.934 1
380.67 29.9502 857.159 0
296.83 479.17 22.1705 1
999.652 983.039 361.119 1
364.695 766.862 203.196 0
343.464 798.297 277.892 1
355.916 53.5336 443.597 1
907.31 966.868 186.572 0
86.62 352.506 727.262 0
382.457 584.421 333.217 1
63.5912 355.387 810.266 0
338.426 171.385 151.025 1
938.247 354.221 816.651 1
152.518 94.5434 316.091 0
148.077 759.688 873.228 1
726.557 59.7998 923.364 1
412.306 650.626 280.467 0
235.047 613.683 474.05 0
969.07 284.316 361.881 1
455.701 512.906 10.6171 0
867.127 827.268 675.659 1
921.812 991.751 528.079 1
751.439 401.306 125.275 0
461.106 48.639 291.173 0
699.265 571.639 668.175 0
185.323 142.225 232.951 1
426.541 594.832 461.89 0
107.738 472.507 276.19 1
299.775 951.85 994.51 0
943.601 522.588 291.475 0
923.895 416.75 173.036 1
465.389 464.208 258.413 0
35.8477 926.589 98.9663 1
68.8135 331.917 375.564 0
926.749 837.454 377.597 1
309.961 653.787 9.35241 0
605.637 3.86199 831.323 0
526.45 122.798 244.277 1
539.549 417.313 835.346 0
881.521 93.7589 169.592 0
20.3474 268.558 138.539 1
600.475 514.103 584.516 1
351.557 962.112 561.712 1
615.899 571.064 271.254 1
574.926 102.577 770.774 1
225.375 15.051 551.721 1
432.364 387.067 769.862 1
480.826 939.454 231.253 1
208.012 369.793 590.334 0
883.896 174.85 335.712 0
136.962 897.424 896.971 0
468.488 168.225 974.398 0
270.803 745.172 144.791 1
760.223 696.513 261.102 1
83.5797 30.9635 506.471 1
970.417 737.725 65.5793 0
107.517 655.914 986.918 0
830.764 322.63 226.866 0
220.054 123.838 720.587 1
292.063 694.985 731.957 0
440.157 876.748 59.0435 1
573.261 320.145 392.965 1
351.109 899.437 221.246 1
637.161 286.825 499.956 1
942.739 486.873 736.092 0
809.503 962.958 741.229 0
86.7955 461.816 718.099 1
156.801 450.056 941.724 1
326.804 0.767693 797.337 1
320.913 190.303 556.905 0
89.7392 778.152 993.547 1
64.9769 493.503 471.579 1
980.376 207.67 781.219 0
170.628 522.448 819.437 0
984.264 537.536 636.282 1
987.592 578.006 738.023 0
578.774 535.36 214.462 1
725.663 771.367 571.708 1
549.519 565.256 542.303 1
58.7587 13.8811 622.212 1
221.551 403.431 829.015 1
925.878 648.451 649.603 1
185.987 285.885 51.2077 0
863.891 789.231 487.976 1
324.591 702.437 342.352 1
473.805 914.06 865.657 1
479.315 407.959 637.819 0
421.84 260.03 577.209 1
663.461 406.224 35.5706 0
54.6747 685.173 499.481 1
971.058 550.689 414.241 0
339.92 902.217 277.614 0
604.654 619.965 714.766 0
534.025 580.422 101.782 1
988.382 739.6 551.415 1
999.63 128.624 53.6133 1
534.848 89.1839 252.43 1
774.357 751.912 830.184 1
302.601 244.425 580.364 0
146.641 857.978 307.032 0
477.943 21.7983 829.754 0
602.221 931.535 25.3088 1
671.135 576.724 0.824207 1
705.347 54.4375 333.857 1
143.621 586.288 829.717 0
338.199 659.901 663.394 0
904.326 243.758 283.321 1
101.735 590.354 802.262 1
612.152 632.015 591.647 1
563.55 616.955 804.975 0
193.679 805.799 905.452 1
860.237 239.309 139.221 1
825.596 968.939 921.837 1
628.84 585.23 804.596 1
828.988 87.9172 584.132 1
678.271 386.394 510.402 0
18.4091 102.048 504.796 0
719.004 309.771 816.645 0
115.571 722.097 811.709 0
961.406 950.93 979.666 1
919.869 901.503 950.798 1
486.733 755.394 81.8735 1
843.312 666.005 246.445 1
52.3992 756.846 812.006 0
858.895 316.802 652.768 1
626.573 469.413 490.581 1
191.511 302.29 717.951 1
253.22 697.616 939.92 1
599.119 890.718 721.797 1
646.113 803.67 401.573 1
469.676 648.018 11.0069 1
404.864 823.013 592.883 0
139.814 245.651 841.657 1
715.065 332.238 508.53 1
634.528 226.481 59.4924 0
924.097 999.412 60.8362 0
890.13 782.633 609.068 1
586.303 10.6416 25.6669 0
658.659 36.6738 578.054 1
859.686 170.937 327.283 1
416.589 168.94 765.887 1
501.178 274.417 38.2287 0
500.898 97.7211 23.4531 1
97.1331 84.2894 948.211 0
866.922 557.279 523.506 1
567.921 549.173 509.205 1
585.846 87.2588 290.104 1
258.196 617.387 445.033 0
786.326 210.92 806.438 0
485.337 844.667 423.209 0
942.388 446.662 411.23 0
530.952 359.441 26.7842 1
916.72 550.29 851.1 0
99.4628 360.305 711.222 0
447.564 1.32573 130.842 1
618.712 575.875 380.544 1
786.796 186.983 692.542 0
31.6495 115.752 258.368 0
562.414 669.598 13.5584 0
29.0395 40.3427 491.24 0
590.633 342.34 430.401 0
702.645 141.623 375.405 0
142.949 506.247 855.968 1
82.1224 236.512 166.699 0
423.495 859.242 141.051 0
974.993 399.42 429.182 1
69.0179 442.74 630.773 1
483.083 122.013 43.8174 1
464.353 474.219 763.811 0
615.842 139.216 317.206 0
645.464 173.174 520.451 0
409.687 687.151 596.504 1
546.393 737.555 288.326 1
136.975 717.508 58.7931 1
160.248 689.566 304.05 0
811.579 347.868 717.047 1
822.086 480.859 442.931 0
620.075 760.137 196.719 0
933.311 717.17 993.125 0
404.321 589.629 176.179 0
327.184 464.505 472.099 1
182.014 530.892 670.152 0
220.459 974.202 985.593 0
322.07 702.641 307.971 1
183.5 750.902 582.084 1
511.039 778.803 69.1138 1
495.973 62.2386 787.347 1
651.868 963.527 851.007 1
428.032 323.107 443.211 1
853.999 113.363 952.308 1
87.5648 937.901 106.496 0
640.542 414.467 553.791 1
165.369 135.875 627.616 1
914.678 696.73 120.757 1
758.969 908.104 310.944 1
871.631 161.952 389.888 1
485.059 833.099 909.708 1
946.461 862.016 413.516 0
799.917 520.012 443.661 1
934.478 997.451 264.5 0
133.326 892.116 776.254 1
588.846 897.011 458.655 1
805.115 769.599 758.651 0
931.551 148.539 976.408 0
981.637 886.116 755.667 1
748.131 169.183 962.125 0
689.194 405.786 988.506 0
403.238 253.006 723.519 1
145.122 499.773 584.568 1
396.784 43.2225 81.7827 0
812.821 840.433 878.644 0
988.972 855.051 160.982 0
741.167 916.649 898.709 1
85.8311 860.834 37.3466 1
266.62 25.8531 398.698 1
278.859 122.217 206.421 1
621.99 790.989 157.949 0
834.212 239.732 220.673 0
80.1656 99.3164 391.405 1
954.368 552.387 39.7475 1
469.035 938.456 184.833 0
799.29 222.18 329.892 1
248.033 728.589 735.767 0
850.806 942.188 950.873 1
733.178 108.823 491.571 1
348.555 712.244 214.422 1
811.56 605.827 497.858 1
158.214 537.606 461.462 1
476.062 646.295 182.116 1
868.475 512.008 341.262 1
240.597 77.0289 643.4 0
19.2173 594.273 564.199 1
703.096 55.7698 319.784 0
768.013 534.206 480.371 0
140.033 978.229 345.501 1
515.835 806.963 925.497 1
453.259 107.613 267.249 0
619.621 608.51 438.242 1
685.539 81.6417 951.62 1
675.915 515.819 457.151 1
571.589 776.935 430.662 1
311.141 911.033 919.176 0
889.262 264.676 749.422 0
71.6397 674.919 396.995 0
782.533 664.243 846.632 0
272.754 284.874 262.371 0
366.516 213.991 663.049 0
729.81 120.201 421.442 1
897.136 852.104 641.001 1
763.137 560.176 659.452 1
824.853 408.875 57.4968 0
83.794 454.491 421.391 1
118.735 268.023 268.48 0
552.897 530.851 349.781 1
744.841 12.8304 961.843 0
133.031 383.285 776.05 1
235.388 417.051 238.445 1
977.227 897.897 650.924 0
306.772 708.421 698.573 0
162.912 119.964 256.892 1
387.987 525.373 673.135 1
56.2232 22.916 860.296 1
35.7464 822.139 275.716 1
205.424 51.7661 198.945 1
468.817 437.39 439.338 0
335.287 90.2622 248.125 0
798.683 946.698 32.625 0
66.6617 289.518 243.243 1
814.89 916.378 395.532 0
939.294 255.829 672.178 0
77.9679 947.894 143.818 0
999.66 342.763 724.205 0
780.153 163.543 914.522 0
253.805 162.647 757.499 1
109.345 790.125 14.0841 1
79.642 257.327 630.655 1
173.704 26.1872 765.645 0
282.016 437.823 88.0377 1
385.717 231.855 643.376 1
574.618 367.581 853.855 0
531.124 768.377 470.211 0
931.024 227.711 837.417 1
17.8355 851.501 216.375 0
108.828 847.03 992.01 0
873.217 757.655 395.53 0
195.478 483.568 515.216 1
715.423 158.592 966.573 1
526.173 820.428 644.812 0
588.805 115.024 842.226 0
342.735 679.643 560.197 1
531.144 776.571 458.048 0
623.601 450.057 922.505 1
207.712 318.035 652.051 1
801.603 167.267 984.386 0
325.859 950.959 807.067 0
771.387 451.879 909.329 1
566.903 751.554 880.02 0
431.197 440.217 270.209 0
216.789 728.256 602.314 1
178.314 524.819 337.208 0
842.854 989.258 789.217 0
156.525 773.603 161.482 0
724.562 968.549 334.416 1
420.429 243.745 856.141 1
995.299 736.162 896.97 0
176.379 167.179 388.838 0
895.435 991.152 233.557 0
515.971 570.765 459.775 1
560.023 248.992 3.28197 1
22.5948 164.764 198.933 1
133.314 533.348 243.106 0
